sd_spacing_nm,aeff_lower_random_3d_per_large_pore_nm2,aeff_upper_best_3d_per_large_pore_nm2,aeff_midpoint_per_large_pore_nm2,alpha_lower_random_3d,alpha_upper_best_3d,alpha_midpoint,peclet,sieving_lower_random_3d,sieving_upper_best_3d,sieving_midpoint,sieving_coefficient,normal_density
50.6395616,0.14825793872761078,2.7928594760027834,1.4705587073651971,0.0005491034767689288,0.010343923985195494,0.0054465137309822114,0.0015714185159589442,0.25894731516674974,0.8681180573863744,0.5635326862765621,0.5635326862765621,0.15888922118760546
50.8108512,0.12178709261968852,2.5441020521878555,1.332944572403772,0.00045106330599884635,0.009422600193288354,0.0049368317496436,0.0015714185159589442,0.22302465273196415,0.8570660504118307,0.5400453515718975,0.5400453515718975,0.17004251552509286
50.9821408,0.09755824239632814,2.2896147046428186,1.1935864735195734,0.0003613268236901042,0.008480054461640069,0.004420690642665087,0.0015714185159589442,0.18695004265575652,0.8436628622032761,0.5153064524295163,0.5153064524295163,0.1804293529498311
51.153430400000005,0.07585937029438533,2.0293884956476727,1.052623932971029,0.0002809606307199457,0.007516253687583973,0.003898607159151959,0.0015714185159589442,0.15167555261225915,0.8270823946151676,0.4893789736137134,0.4893789736137134,0.18982064644378122
51.32472,0.056545728292212105,1.7634231076299156,0.9099844179610639,0.00020942862330448927,0.006531196694925613,0.0033703126591150515,0.0015714185159589442,0.11760056137727234,0.8060603305155111,0.4618304459463917,0.4618304459463917,0.19800050151784923
51.4960096,0.040391470881204976,1.4917281782826313,0.7660598245819181,0.00014959804030075918,0.00552491917882456,0.0028372586095626595,0.0015714185159589442,0.08692423077316676,0.7785592253995903,0.43274172808637856,0.43274172808637856,0.2047744265098788
51.6672992,0.027146818384522216,1.2143248407285765,0.6207358295565494,0.00010054377179452673,0.0044974994101058385,0.002299021590950183,0.0015714185159589442,0.06013519116488099,0.7410710549882349,0.40060312307655793,0.40060312307655793,0.20997700271981926
51.838588800000004,0.016207686463513653,0.9312475038435342,0.4737275951535239,6.00284683833839e-05,0.0034490648290501267,0.0017545466487167553,0.0015714185159589442,0.036794617881857,0.6869985601045541,0.36189658899320554,0.36189658899320554,0.21347859302172822
52.009878400000005,0.007674568550917962,0.6425459146900804,0.3251102416204992,2.8424327966362822e-05,0.0023797996840373347,0.0012041120060018488,0.0015714185159589442,0.017766950094061793,0.6022951817845887,0.3100310659393253,0.3100310659393253,0.21519070942018487
52.181168,0.0020573240396481564,0.3482875533606628,0.17517243870015548,7.619718665363543e-06,0.0012899539013357883,0.0006487868100005759,0.0015714185159589442,0.004825544118110897,0.45081650103951426,0.2278210225788126,0.2278210225788126,0.2150697293529947
52.3524576,2.67692690632807e-05,0.04856042077284153,0.024293595020952404,9.91454409751137e-08,0.00017985341026978342,8.997627785537927e-05,0.0015714185159589442,6.308897660545172e-05,0.10269873431768436,0.05138091164714491,0.05138091164714491,0.2131187428554629
52.5237472,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.20938742139249986
52.695036800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.20396991613153953
52.866326400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.19700090980540794
53.037616,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.18865005328827875
53.2089056,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.17911510763591715
53.3801952,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.16861417826636493
53.551484800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.15737746595615906
53.722774400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.14563896763288234
53.894064,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.13362853931275248
54.0653536,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.12156468705564037
54.2366432,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.10964838451592705
54.407932800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.09805813394477383
54.579222400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.08694639843320895
54.750512,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.07643744387389428
54.9218016,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.06662654604384854
55.0930912,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.05758044672170852
55.2643808,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.04933888671650601
55.43567040000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.04191700530366179
55.60696,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.03530837538047849
55.7782496,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.029488440708190615
55.949539200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.024418133718595733
56.1208288,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.02004747648268224
56.2921184,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.016319000040410824
56.463408,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0131708547439658
56.6346976,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.010539523160903235
56.805987200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.008362084480136882
56.9772768,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.006578012961214319
57.1485664,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.005130521179212559
57.319856,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.003967480769970781
57.4911456,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.003041968845939893
57.662435200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0023124975392235284
57.8337248,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0017429879409300794
58.0050144,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.001302549004626137
58.176304,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0009651178457119635
58.3475936,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.000709011381291437
58.518883200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0005164314151616597
58.6901728,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0003729569334165938
58.8614624,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.0002670492135234807
59.032752,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.000189587852435911
59.204041600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,0.00013344929898188122
59.375331200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,9.313408929523499e-05
59.5466208,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,6.444476338484986e-05
59.7179104,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,4.421332539963374e-05
59.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714185159589442,0.0,0.0,0.0,0.0,3.0074977662621155e-05
